timestamp,actual,raw_340,average_5,median_5,median_7,ema_0.2,ema_0.5,hybrid_med_ema,kalman,mad_filter,regression_calibrated
1048592,4.5,3.587,3.9542,3.587,3.587,3.990033105086232,3.865691022143017,4.048044550508366,6.486935306238984,3.5756666666666668,3.1139536759521036
1049592,4.5,4.522,3.9542,3.587,4.522,4.096426484068986,4.193845511071508,3.955835640406693,6.425771702160046,3.5756666666666668,4.10707208746591
1050592,4.5,4.522,4.1446000000000005,4.522,4.522,4.181541187255189,4.357922755535754,4.069068512325354,6.3665120653692675,4.522,4.10707208746591
1051592,4.5,3.5700000000000003,4.1446000000000005,4.522,3.587,4.0592329498041515,3.9639613777678773,4.1596548098602835,6.279463791417478,4.522,3.095896977560944
1052592,4.5,4.522,4.1446000000000005,4.522,4.522,4.151786359843322,4.2429806888839385,4.232123847888227,6.22475851192407,4.522,4.10707208746591
1053592,4.5,3.587,4.1446000000000005,4.522,4.522,4.0388290878746576,3.9149903444419696,4.290099078310582,6.1426520545472965,4.522,3.1139536759521036
1054592,4.5,4.522,4.1446000000000005,4.522,4.522,4.135463270299726,4.218495172220985,4.336479262648465,6.092205498079985,4.522,4.10707208746591
1055592,4.5,4.522,4.1446000000000005,4.522,4.522,4.212770616239781,4.370247586110493,4.373583410118773,6.04332926469418,4.522,4.10707208746591
1056592,4.5,4.522,4.335,4.522,4.522,4.274616492991825,4.446123793055246,4.403266728095018,5.995974467514573,4.522,4.10707208746591
1057592,4.5,3.587,4.148000000000001,4.522,4.522,4.13709319439346,4.016561896527623,4.427013382476015,5.920989792681706,4.522,3.1139536759521036
1058592,4.5,4.522,4.335,4.522,4.522,4.214074555514768,4.269280948263812,4.446010705980812,5.877443173555846,4.522,4.10707208746591
1059592,4.5,3.587,4.148000000000001,4.522,4.522,4.088659644411814,3.928140474131906,4.461208564784649,5.806148181401284,4.522,3.1139536759521036
1060592,4.5,4.522,4.148000000000001,4.522,4.522,4.175327715529452,4.225070237065953,4.47336685182772,5.766176328861464,4.522,4.10707208746591
1061592,4.5,3.587,3.961,3.587,4.522,4.057662172423562,3.9060351185329765,4.296093481462176,5.6983448692902385,3.587,3.1139536759521036
